record_id,date,ceo_id,first_name,last_name,date_of_birth,total_revenue,total_expenses,state,postal_codes,compani_name,industry,email
107,2020-11-30,1003,Brenda,Young,1961-08-14,507.41,213.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
24,2019-12-31,1001,Alexandra,Taylor,1954-07-27,505.02,193.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
712,2020-04-30,1020,John,Bullock,1994-08-12,476.95,195.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
70,2020-10-31,1002,Ashley,Blanchard,1949-04-10,486.04,205.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
1610,2020-02-29,1045,Tiffany,Nelson,1963-12-05,494.8,185.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
1579,2020-07-31,1044,Theresa,Ortiz,1973-03-24,500.85,209.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
1451,2018-11-30,1041,Sarah,James,1971-05-10,508.58,205.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1626,2018-06-30,1046,Tim,Beasley,1950-08-16,520.48,201.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1586,2018-02-28,1045,Tiffany,Nelson,1963-12-05,496.84,195.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
266,2019-02-28,1008,Christopher,Perez,1960-11-07,512.02,193.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1173,2019-09-30,1033,Michael,Hudson,1984-03-27,485.76,203.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1018,2018-10-31,1029,Melissa,Kelley,1982-09-22,484.95,200.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1066,2019-10-31,1030,Melissa,Ryan,1982-02-09,502.59,189.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
506,2018-02-28,1015,Jacqueline,Sanford,1959-08-25,501.89,199.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
277,2020-01-31,1008,Christopher,Perez,1960-11-07,485.59,207.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
811,2019-07-31,1023,Kenneth,Buckley,1965-02-25,494.31,203.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
340,2019-04-30,1010,David,Duncan,1984-04-23,478.86,200.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1511,2020-11-30,1042,Tammy,Fowler,1988-12-09,498.14,190.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
947,2018-11-30,1027,Mary,Wong,1989-07-22,496.83,202.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1663,2018-07-31,1047,Tonya,Bell,1969-05-15,512.57,205.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
186,2018-06-30,1006,Chad,Leon,1984-06-22,493.83,204.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
800,2018-08-31,1023,Kenneth,Buckley,1965-02-25,496.76,191.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
932,2020-08-31,1026,Marcus,Burgess,1996-04-12,508.61,203.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
746,2020-02-29,1021,Joseph,Martin,1956-08-25,492.71,205.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
980,2018-08-31,1028,Mary,Rodriguez,1953-02-10,497.72,192.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
62,2020-02-29,1002,Ashley,Blanchard,1949-04-10,512.53,199.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
799,2018-07-31,1023,Kenneth,Buckley,1965-02-25,507.26,200.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
1660,2018-04-30,1047,Tonya,Bell,1969-05-15,499.14,202.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1619,2020-11-30,1045,Tiffany,Nelson,1963-12-05,502.18,187.0,Florida,92228,Butler-Scott,Education,tiffany.nelson@Butler.edu
1543,2020-07-31,1043,Taylor,Johnson,1948-01-19,503.64,202.0,Pennsylvania,90316,Mitchell and Sons,IT,taylor.johnson@Mitchell.com
194,2019-02-28,1006,Chad,Leon,1984-06-22,511.11,195.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
648,2020-12-31,1018,Jessica,White,1957-10-05,488.83,194.0,California,11485,Martinez Group,IT,jessica.white@Martinez.net
34,2020-10-31,1001,Alexandra,Taylor,1954-07-27,491.55,201.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
1346,2019-02-28,1038,Ricky,Fowler,1988-12-10,488.27,200.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
802,2018-10-31,1023,Kenneth,Buckley,1965-02-25,507.8,191.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
58,2019-10-31,1002,Ashley,Blanchard,1949-04-10,509.31,204.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
940,2018-04-30,1027,Mary,Wong,1989-07-22,495.43,193.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
1250,2020-02-29,1035,Natalie,Dunn,1982-10-06,492.73,197.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
359,2020-11-30,1010,David,Duncan,1984-04-23,495.51,190.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1071,2020-03-31,1030,Melissa,Ryan,1982-02-09,479.52,198.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
1425,2019-09-30,1040,Sara,Ellis,1976-08-19,494.38,202.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
69,2020-09-30,1002,Ashley,Blanchard,1949-04-10,521.86,204.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
292,2018-04-30,1009,Darrell,Ford,1976-12-07,499.43,195.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
47,2018-11-30,1002,Ashley,Blanchard,1949-04-10,501.91,204.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
925,2020-01-31,1026,Marcus,Burgess,1996-04-12,491.07,203.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
278,2020-02-29,1008,Christopher,Perez,1960-11-07,512.32,210.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1656,2020-12-31,1046,Tim,Beasley,1950-08-16,510.85,186.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
225,2018-09-30,1007,Christopher,Nguyen,1967-06-18,487.8,200.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
866,2018-02-28,1025,Kristin,Bennett,1971-01-29,496.31,197.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
382,2019-10-31,1011,David,Chavez,1976-03-17,500.35,199.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1304,2018-08-31,1037,Renee,Fleming,1991-11-02,485.23,201.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
365,2018-05-31,1011,David,Chavez,1976-03-17,497.64,203.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
1715,2019-11-30,1048,Tyler,Kelley,1982-09-23,495.8,205.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1026,2019-06-30,1029,Melissa,Kelley,1982-09-22,514.28,205.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
775,2019-07-31,1022,Karen,Mullen,1954-12-23,510.33,204.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
1559,2018-11-30,1044,Theresa,Ortiz,1973-03-24,516.36,194.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
67,2020-07-31,1002,Ashley,Blanchard,1949-04-10,511.32,195.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
1057,2019-01-31,1030,Melissa,Ryan,1982-02-09,502.79,189.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
869,2018-05-31,1025,Kristin,Bennett,1971-01-29,504.45,192.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
29,2020-05-31,1001,Alexandra,Taylor,1954-07-27,497.32,190.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
295,2018-07-31,1009,Darrell,Ford,1976-12-07,499.15,196.0,Pennsylvania,13793,Austin-Adams,Education,darrell.ford@Austin.edu
114,2018-06-30,1004,Brian,Young,1961-06-28,491.4,196.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
246,2020-06-30,1007,Christopher,Nguyen,1967-06-18,506.75,204.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1024,2019-04-30,1029,Melissa,Kelley,1982-09-22,495.09,199.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
982,2018-10-31,1028,Mary,Rodriguez,1953-02-10,490.27,198.0,Texas,10926,Newton PLC,Education,mary.rodriguez@Newton.edu
412,2019-04-30,1012,David,Wells,1977-09-20,520.56,197.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
1403,2020-11-30,1039,Samantha,Clark,1959-09-15,496.99,200.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1289,2020-05-31,1036,Rachel,Murphy,1967-10-17,506.59,194.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
117,2018-09-30,1004,Brian,Young,1961-06-28,499.61,195.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
1669,2019-01-31,1047,Tonya,Bell,1969-05-15,516.49,195.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
1447,2018-07-31,1041,Sarah,James,1971-05-10,509.89,190.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
248,2020-08-31,1007,Christopher,Nguyen,1967-06-18,495.57,203.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
667,2019-07-31,1019,Joel,Byrd,1991-07-04,496.71,199.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1706,2019-02-28,1048,Tyler,Kelley,1982-09-23,488.83,196.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1340,2018-08-31,1038,Ricky,Fowler,1988-12-10,499.29,208.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
93,2019-09-30,1003,Brenda,Young,1961-08-14,496.25,201.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
115,2018-07-31,1004,Brian,Young,1961-06-28,503.51,198.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
255,2018-03-31,1008,Christopher,Perez,1960-11-07,503.66,183.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
431,2020-11-30,1012,David,Wells,1977-09-20,512.08,208.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
590,2019-02-28,1017,Jesse,Boyd,1980-12-11,474.84,200.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
1441,2018-01-31,1041,Sarah,James,1971-05-10,521.14,193.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
119,2018-11-30,1004,Brian,Young,1961-06-28,511.21,218.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
133,2020-01-31,1004,Brian,Young,1961-06-28,487.7,193.0,California,11934,Turner Ltd,Education,brian.young@Turner.edu
1292,2020-08-31,1036,Rachel,Murphy,1967-10-17,499.7,202.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1684,2020-04-30,1047,Tonya,Bell,1969-05-15,514.59,202.0,New Yoke,92883,Brown-Spencer,IT,tonya.bell@Brown.com
247,2020-07-31,1007,Christopher,Nguyen,1967-06-18,506.19,196.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1178,2020-02-29,1033,Michael,Hudson,1984-03-27,490.5,207.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
777,2019-09-30,1022,Karen,Mullen,1954-12-23,491.43,207.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
554,2019-02-28,1016,James,Ward,1970-01-10,485.23,198.0,Texas,12962,Harrison-Mitchell,Retail,james.ward@Harrison.net
1115,2020-11-30,1031,Melissa,Smith,1946-04-06,500.21,208.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
1646,2020-02-29,1046,Tim,Beasley,1950-08-16,485.75,198.0,New Yoke,90626,Ross PLC,IT,tim.beasley@Ross.io
1773,2018-09-30,1050,Vincent,Jimenez,1979-04-14,500.05,208.0,New Yoke,94076,Foley-Diaz,Oil and Gas,vincent.jimenez@Foley.com
1311,2019-03-31,1037,Renee,Fleming,1991-11-02,487.52,203.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
1225,2018-01-31,1035,Natalie,Dunn,1982-10-06,510.4,215.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
653,2018-05-31,1019,Joel,Byrd,1991-07-04,515.75,191.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1172,2019-08-31,1033,Michael,Hudson,1984-03-27,519.01,192.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1144,2020-04-30,1032,Michael,Jones,1950-09-11,497.33,204.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
1268,2018-08-31,1036,Rachel,Murphy,1967-10-17,497.18,206.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
1729,2018-01-31,1049,Tyler,Jones,1949-12-23,513.31,205.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
535,2020-07-31,1015,Jacqueline,Sanford,1959-08-25,497.11,198.0,New Yoke,11712,Smith Ltd,Retail,jacqueline.sanford@Smith.net
864,2020-12-31,1024,Kimberly,Joseph,1993-11-25,486.05,205.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
1233,2018-09-30,1035,Natalie,Dunn,1982-10-06,512.91,209.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1284,2019-12-31,1036,Rachel,Murphy,1967-10-17,481.21,204.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
899,2020-11-30,1025,Kristin,Bennett,1971-01-29,504.94,202.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
1242,2019-06-30,1035,Natalie,Dunn,1982-10-06,492.72,197.0,Texas,14495,"Rogers, Anderson and Peterson",Retail,natalie.dunn@Rogers.io
1737,2018-09-30,1049,Tyler,Jones,1949-12-23,492.54,196.0,California,90548,Cooper Inc,Education,tyler.jones@Cooper.edu
678,2020-06-30,1019,Joel,Byrd,1991-07-04,499.81,196.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
15,2019-03-31,1001,Alexandra,Taylor,1954-07-27,511.34,204.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
502,2020-10-31,1014,Isaiah,Rodriguez,1952-09-11,500.57,190.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
1466,2020-02-29,1041,Sarah,James,1971-05-10,512.82,200.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
1108,2020-04-30,1031,Melissa,Smith,1946-04-06,496.88,194.0,California,10101,Harrison Group,Education,melissa.smith@Harrison.edu
1509,2020-09-30,1042,Tammy,Fowler,1988-12-09,498.34,198.0,Florida,95239,"Rodriguez, Figueroa and Sanchez",Financial,tammy.fowler@Rodriguez.net
602,2020-02-29,1017,Jesse,Boyd,1980-12-11,504.95,199.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
877,2019-01-31,1025,Kristin,Bennett,1971-01-29,506.07,197.0,Pennsylvania,13089,Mack-Bridges,IT,kristin.bennett@Mack.io
274,2019-10-31,1008,Christopher,Perez,1960-11-07,508.85,195.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
686,2018-02-28,1020,John,Bullock,1994-08-12,486.08,207.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1344,2018-12-31,1038,Ricky,Fowler,1988-12-10,528.27,187.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
1135,2019-07-31,1032,Michael,Jones,1950-09-11,502.91,202.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
372,2018-12-31,1011,David,Chavez,1976-03-17,495.31,199.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
272,2019-08-31,1008,Christopher,Perez,1960-11-07,515.43,195.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
607,2020-07-31,1017,Jesse,Boyd,1980-12-11,503.51,199.0,,14277,"Perry, Turner and Diaz",Education,jesse.boyd@Perry.edu
215,2020-11-30,1006,Chad,Leon,1984-06-22,487.63,195.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
1696,2018-04-30,1048,Tyler,Kelley,1982-09-23,502.97,200.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
345,2019-09-30,1010,David,Duncan,1984-04-23,498.9,211.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
840,2018-12-31,1024,Kimberly,Joseph,1993-11-25,507.26,206.0,California,13137,"Reyes, Aguilar and Robinson",Education,kimberly.joseph@Reyes.edu
148,2018-04-30,1005,Brittany,Dean,1987-10-25,506.18,197.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1023,2019-03-31,1029,Melissa,Kelley,1982-09-22,497.7,197.0,Florida,14491,"Jones, George and Obrien",Retail,melissa.kelley@Jones.net
1357,2020-01-31,1038,Ricky,Fowler,1988-12-10,488.5,199.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
413,2019-05-31,1012,David,Wells,1977-09-20,517.6,204.0,Florida,13888,Adams-Rice,IT,david.wells@Adams.net
785,2020-05-31,1022,Karen,Mullen,1954-12-23,512.18,196.0,Pennsylvania,11150,Sanchez PLC,Oil and Gas,karen.mullen@Sanchez.com
343,2019-07-31,1010,David,Duncan,1984-04-23,495.58,204.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
949,2019-01-31,1027,Mary,Wong,1989-07-22,512.2,206.0,Florida,13932,"Castillo, Ramirez and Mitchell",Oil and Gas,mary.wong@Castillo.net
749,2020-05-31,1021,Joseph,Martin,1956-08-25,503.21,196.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
174,2020-06-30,1005,Brittany,Dean,1987-10-25,497.51,205.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
378,2019-06-30,1011,David,Chavez,1976-03-17,492.14,197.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
740,2019-08-31,1021,Joseph,Martin,1956-08-25,487.87,192.0,Texas,11352,Butler Group,Retail,joseph.martin@Butler.com
1287,2020-03-31,1036,Rachel,Murphy,1967-10-17,500.33,202.0,California,12693,Brown-Smith,Education,rachel.murphy@Brown.edu
53,2019-05-31,1002,Ashley,Blanchard,1949-04-10,488.57,197.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
19,2019-07-31,1001,Alexandra,Taylor,1954-07-27,500.42,195.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
222,2018-06-30,1007,Christopher,Nguyen,1967-06-18,505.03,215.0,Pennsylvania,12653,Gould-Foster,Retail,christopher.nguyen@Gould.io
1372,2018-04-30,1039,Samantha,Clark,1959-09-15,500.58,198.0,Texas,91720,Green Inc,Retail,samantha.clark@Green.net
1361,2020-05-31,1038,Ricky,Fowler,1988-12-10,504.77,195.0,Texas,95239,"Fisher, Webster and Garcia",Education,ricky.fowler@Fisher.edu
1722,2020-06-30,1048,Tyler,Kelley,1982-09-23,495.4,200.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
1142,2020-02-29,1032,Michael,Jones,1950-09-11,498.7,203.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
96,2019-12-31,1003,Brenda,Young,1961-08-14,500.77,207.0,California,11950,Watkins and Sons,Retail,brenda.young@Watkins.net
262,2018-10-31,1008,Christopher,Perez,1960-11-07,484.74,205.0,Florida,11858,Wood Group,Oil and Gas,christopher.perez@Wood.io
1439,2020-11-30,1040,Sara,Ellis,1976-08-19,513.2,212.0,Florida,93757,Riley-Warren,Retail,sara.ellis@Riley.net
1442,2018-02-28,1041,Sarah,James,1971-05-10,503.25,199.0,New Yoke,93122,Cook-Riddle,Oil and Gas,sarah.james@Cook.net
180,2020-12-31,1005,Brittany,Dean,1987-10-25,496.8,208.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
1128,2018-12-31,1032,Michael,Jones,1950-09-11,497.39,190.0,Florida,10635,House and Sons,Oil and Gas,michael.jones@House.com
718,2020-10-31,1020,John,Bullock,1994-08-12,508.07,205.0,Florida,11239,"Parks, Miranda and Conway",IT,john.bullock@Parks.io
1699,2018-07-31,1048,Tyler,Kelley,1982-09-23,489.3,209.0,New Yoke,94491,"Stewart, Hawkins and Nichols",Retail,tyler.kelley@Stewart.com
185,2018-05-31,1006,Chad,Leon,1984-06-22,498.9,206.0,California,14701,"Short, Washington and Green",Education,chad.leon@Short.edu
469,2018-01-31,1014,Isaiah,Rodriguez,1952-09-11,508.71,205.0,Florida,10876,Gilbert Ltd,Retail,isaiah.rodriguez@Gilbert.com
905,2018-05-31,1026,Marcus,Burgess,1996-04-12,499.64,196.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
72,2020-12-31,1002,Ashley,Blanchard,1949-04-10,494.96,206.0,New Yoke,10464,Davis LLC,Education,ashley.blanchard@Davis.edu
1171,2019-07-31,1033,Michael,Hudson,1984-03-27,499.64,202.0,Pennsylvania,14673,"Jackson, Hall and Pittman",Oil and Gas,michael.hudson@Jackson.com
1303,2018-07-31,1037,Renee,Fleming,1991-11-02,495.98,199.0,Florida,10751,"Franklin, Mcconnell and Ortega",IT,renee.fleming@Franklin.com
347,2019-11-30,1010,David,Duncan,1984-04-23,498.32,204.0,Texas,14681,"Johnson, Olson and Smith",Education,david.duncan@Johnson.edu
1209,2019-09-30,1034,Michele,Rice,1981-06-02,505.69,199.0,Texas,14334,"Kelly, Johnson and Perez",Oil and Gas,michele.rice@Kelly.net
30,2020-06-30,1001,Alexandra,Taylor,1954-07-27,505.3,199.0,Florida,32554,Carroll Inc,Financial,alexandra.taylor@Carroll.net
798,2018-06-30,1023,Kenneth,Buckley,1965-02-25,492.97,207.0,Florida,12375,Stafford-Miller,Oil and Gas,kenneth.buckley@Stafford.com
1065,2019-09-30,1030,Melissa,Ryan,1982-02-09,493.38,204.0,Pennsylvania,14417,"Morton, Carr and Howell",Oil and Gas,melissa.ryan@Morton.com
158,2019-02-28,1005,Brittany,Dean,1987-10-25,498.81,198.0,Florida,12093,"Scott, Howard and Vaughn",IT,brittany.dean@Scott.io
934,2020-10-31,1026,Marcus,Burgess,1996-04-12,499.81,198.0,New Yoke,11661,"Knox, Keller and Reynolds",Financial,marcus.burgess@Knox.com
660,2018-12-31,1019,Joel,Byrd,1991-07-04,486.65,198.0,California,10355,"Williams, Woodard and Martinez",IT,joel.byrd@Williams.io
1584,2020-12-31,1044,Theresa,Ortiz,1973-03-24,520.18,205.0,Pennsylvania,93347,Meyer-Miles,Financial,theresa.ortiz@Meyer.net
395,2020-11-30,1011,David,Chavez,1976-03-17,489.78,211.0,Texas,13706,Glenn-Vincent,Retail,david.chavez@Glenn.io
